"scenario","region","sector","subsector","technology","year","value","Units"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV",2085,28594613.0684799,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV",2090,34276116.6581857,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV",2095,40153129.3585988,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","FCEV",2100,45958206.2281329,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",1975,145103.604470588,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",1990,169305.115759111,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2005,227247.949398728,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2010,226079.614215393,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2015,5896611.39952383,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2020,16889422.7600263,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2025,28555216.937927,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2030,37168593.9967676,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2035,43525185.2857659,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2040,45450005.1413339,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2045,46497064.1664843,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2050,46991894.489281,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2055,47272255.3845586,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2060,47254254.1242726,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2065,46730513.6851764,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2070,45383075.5196043,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2075,42714291.4582669,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2080,38660135.4148265,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2085,32898453.381284,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2090,25700826.4364755,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2095,18089948.2966365,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Hybrid Liquids",2100,11383813.1032828,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",1975,46988496.594855,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",1990,54825735.1448406,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2005,73588967.4883133,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2010,74582958.7190432,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2015,73309621.6769186,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2020,67527960.9469546,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2025,60066171.6045444,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2030,54697168.8387704,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2035,50251467.2576125,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2040,49795747.3258472,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2045,50017454.1696218,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2050,50092794.4863807,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2055,49968235.7842116,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2060,49422885.2638823,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2065,48172499.6638359,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2070,45822745.2614039,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2075,41960288.4683834,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2080,36706880.0276314,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2085,29947261.7782688,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2090,22308135.9632355,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2095,14902031.2223983,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","Liquids",2100,8845170.70547011,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2015,855356.479003583,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2020,2357301.61701544,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2025,4835602.55115627,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2030,7487006.59672695,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2035,10284649.9542553,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2040,12732535.6136248,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2045,15477758.4574944,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2050,18268342.697592,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2055,21109008.8035457,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2060,23987954.7773539,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2065,26681232.6809552,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2070,28850203.2804347,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2075,30498406.1864749,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2080,31388074.4781546,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2085,31188290.8096678,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2090,28816998.8319944,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2095,23990574.8802333,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Compact Car","NG",2100,17877456.3052529,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2015,13346.1119650706,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2020,155049.119513603,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2025,409096.140308322,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2030,727452.745867818,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2035,1123874.94100649,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2040,1575671.89984154,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2045,2188622.0302205,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2050,2983817.98095861,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2055,3838129.71453732,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2060,4818709.31425151,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2065,5967837.00125765,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2070,7383100.23755599,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2075,9249870.14836044,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2080,11701610.1603305,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2085,15076559.7357091,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2090,19336889.8620804,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2095,24071613.508789,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","BEV",2100,28255535.5028884,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2020,71661.2968289834,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2025,237969.2785522,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2030,460639.792870156,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2035,737420.671853701,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2040,1076447.38437931,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2045,1519320.47384643,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2050,2078109.05692116,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2055,2797518.11990645,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2060,3764750.35527936,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2065,4995987.45250858,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2070,6728383.32731314,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2075,8905939.9544926,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2080,11245300.9525969,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2085,13419385.861068,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2090,15777086.2610374,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2095,18408681.3401216,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","FCEV",2100,21229810.3770575,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2015,1708264.23292616,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2020,5170445.10769117,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2025,8900561.98734968,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2030,11703927.0563358,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2035,13835415.0242961,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2040,14394067.4279356,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2045,14652765.5103499,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2050,14733230.6824264,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2055,14725004.5481031,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2060,14597535.7190881,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2065,14323186.2296621,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2070,13817941.4098856,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2075,12954447.7811848,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2080,11719222.5248432,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2085,10030030.663443,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2090,7987042.52015007,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2095,5821133.65095352,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Hybrid Liquids",2100,3846620.82530275,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",1975,14025229.4485062,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",1990,16364437.5248827,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2005,21964965.1048437,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2010,22261481.6533475,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2015,21870344.7857646,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2020,20112931.3776929,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2025,17951956.2116542,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2030,16500264.3172968,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2035,15391637.8180706,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2040,15279883.0148782,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2045,15345009.8739978,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2050,15321016.9822215,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2055,15195308.071367,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2060,14922217.5496139,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2065,14459026.2049837,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2070,13705415.4066004,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2075,12552032.9361763,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2080,11028929.2315156,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2085,9099159.19415523,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2090,6938994.77693202,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2095,4813735.40322559,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","Liquids",2100,3006861.37381716,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2015,207234.318272301,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2020,569936.313373532,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2025,1184309.90115456,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2030,1862235.64974597,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2035,2602807.89339774,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2040,3213803.6906868,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2045,3897403.03312337,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2050,4584010.38549458,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2055,5260981.36200528,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2060,5923146.28545213,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2065,6526063.5969827,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2070,7006013.38328776,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2075,7358919.81891958,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2080,7532429.95262063,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2085,7462402.34761218,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2090,6967272.1136683,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2095,5969820.36970146,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Large Car","NG",2100,4647133.11309089,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2015,37291.1999124602,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2020,488249.416023622,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2025,1315977.51704012,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2030,2379790.67108408,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2035,3736050.93619176,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2040,5322060.8380893,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2045,7513673.7419896,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2050,10405475.6301596,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2055,13550001.0280354,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2060,17169166.8835996,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2065,21419783.0949859,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2070,26625796.1611416,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2075,33391858.1687518,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2080,42196249.5177817,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2085,54201754.9086948,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2090,69506159.6744578,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2095,87401234.5485409,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","BEV",2100,104273731.325911,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2020,155297.814884628,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2025,525676.316608417,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2030,1037854.00573121,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2035,1695391.71807715,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2040,2520216.40319339,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2045,3630051.87919643,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2050,5062036.53463556,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2055,6923140.9373801,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2060,9426315.47583577,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2065,12632660.6496975,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2070,17106627.4828362,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2075,22682004.9547821,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2080,28775066.2037371,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2085,34679829.7015805,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2090,41278600.7288248,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2095,49118158.2066323,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","FCEV",2100,57963270.21196,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2015,5733754.1657214,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2020,17267684.0383739,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2025,30155341.3757065,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2030,40372877.1504671,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2035,48769455.5698784,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2040,51741899.6909273,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2045,53712131.270711,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2050,54894943.4946443,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2055,55578851.8830995,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2060,55752893.0484246,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2065,55323787.5890688,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2070,53920264.877676,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2075,51092292.8360569,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2080,46792770.0187242,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2085,40708992.4521293,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2090,33145575.7364131,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2095,24897222.5968453,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Hybrid Liquids",2100,17122859.9875033,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",1975,51770468.6203521,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",1990,60405268.9776205,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2005,81078189.5843635,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2010,82172785.9166817,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2015,82012656.3354337,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2020,75453302.6246963,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2025,67306662.2617964,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2030,62676948.4145778,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2035,60316464.1436936,"vehicle"
"SSP5_26","USA","trn_pass_road_LDV_4W","Light Truck and SUV","Liquids",2040,60586227.601461,"vehicle"
