Technology,Region,Aeo_case,Aeo_year,Data_type,Size,Year,Unit,Value
PHEV40,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2032,vehicle,13865
BEV100,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,11159
BEV300,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,10465
CNG,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1762
FCV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,3854
FFV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,109835
HEV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,16877
ICEV-D,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,34077
ICEV-G,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1068517
PHEV20,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,11952
PHEV40,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,6785
BEV100,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,4319
BEV300,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,4442
CNG,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,678
FCV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1635
FFV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,37182
HEV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,5480
ICEV-D,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,9168
ICEV-G,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,331663
PHEV20,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,4854
PHEV40,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,2827
BEV100,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,9953
BEV300,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,8343
CNG,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1508
FCV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,3074
FFV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,102745
HEV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,16667
ICEV-D,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,36999
ICEV-G,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1043438
PHEV20,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,10077
PHEV40,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,5531
BEV100,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,6179
BEV300,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,6298
CNG,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1096
FCV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,2318
FFV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,49943
HEV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,7514
ICEV-D,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,13494
ICEV-G,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,432618
PHEV20,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,6897
PHEV40,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,4020
BEV100,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,3734
BEV300,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,3613
CNG,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,553
FCV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1331
FFV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,37346
HEV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,5977
ICEV-D,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,13561
ICEV-G,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,358850
PHEV20,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,4134
PHEV40,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,2312
BEV100,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,11239
BEV300,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,10009
CNG,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1684
FCV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,3688
FFV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,101054
HEV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,16793
ICEV-D,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,35012
ICEV-G,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,960505
PHEV20,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,11565
PHEV40,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,6461
BEV100,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,16499
BEV300,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,15661
CNG,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,2381
FCV,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,5767
FFV,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,151756
HEV,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,23491
ICEV-D,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,47984
ICEV-G,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1432632
PHEV20,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,17761
PHEV40,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,10119
BEV100,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,76478
BEV300,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,71995
CNG,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,11832
FCV,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,26515
FFV,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,717090
HEV,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,111675
ICEV-D,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,223822
ICEV-G,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,6834726
PHEV20,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,81922
PHEV40,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,46518
BEV100,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,4650
BEV300,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,4779
CNG,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,728
FCV,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1759
FFV,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,41594
HEV,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,6152
ICEV-D,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,11214
ICEV-G,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,377400
PHEV20,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,5237
PHEV40,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,3040
BEV100,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,8741
BEV300,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,8381
CNG,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,1439
FCV,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,3085
FFV,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,85631
HEV,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,12719
ICEV-D,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,22310
ICEV-G,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,829098
PHEV20,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,9442
PHEV40,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2032,vehicle,5419
BEV100,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,11557
BEV300,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,129751
CNG,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,975
FCV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,3588
FFV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,32444
HEV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,102427
ICEV-D,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,29464
ICEV-G,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1018348
PHEV20,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,12732
PHEV40,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,18469
BEV100,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,4250
BEV300,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,39712
CNG,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,397
FCV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1520
FFV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,11049
HEV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,31172
ICEV-D,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,8219
ICEV-G,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,322632
PHEV20,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,5102
PHEV40,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,6072
BEV100,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,10419
BEV300,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,142445
CNG,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,959
FCV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,2856
FFV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,31911
HEV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,109467
ICEV-D,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,31546
ICEV-G,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1054438
PHEV20,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,10740
PHEV40,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,17768
BEV100,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,6211
BEV300,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,56931
CNG,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,591
FCV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,2177
FFV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,15589
HEV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,43955
ICEV-D,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,12088
ICEV-G,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,453330
PHEV20,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,7293
PHEV40,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,8814
BEV100,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,3745
BEV300,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,39245
CNG,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,327
FCV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1238
FFV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,11709
HEV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,37718
ICEV-D,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,11107
ICEV-G,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,371544
PHEV20,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,4351
PHEV40,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,5131
BEV100,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,13676
BEV300,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,200057
CNG,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,947
FCV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,3394
FFV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,37580
HEV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,135582
ICEV-D,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,39920
ICEV-G,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1205948
PHEV20,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,12766
PHEV40,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,19615
BEV100,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,17071
BEV300,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,191670
CNG,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1432
FCV,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,5394
FFV,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,46979
HEV,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,146556
ICEV-D,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,42664
ICEV-G,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1457512
PHEV20,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,18946
PHEV40,South Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,26377
BEV100,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,80576
BEV300,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,943422
CNG,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,6842
FCV,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,24700
FFV,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,224316
HEV,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,717397
ICEV-D,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,204794
ICEV-G,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,7011828
PHEV20,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,87576
PHEV40,United States,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,123307
BEV100,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,4590
BEV300,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,41599
CNG,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,429
FCV,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,1641
FFV,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,12180
HEV,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,34756
ICEV-D,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,9590
ICEV-G,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,358696
PHEV20,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,5518
PHEV40,West North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,6498
BEV100,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,9054
BEV300,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,102008
CNG,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,782
FCV,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,2887
FFV,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,24870
HEV,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,75760
ICEV-D,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,20190
ICEV-G,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,769377
PHEV20,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,10124
PHEV40,West South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Car,2033,vehicle,14559
BEV100,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,10828
BEV300,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,9980
CNG,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1770
FCV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,3462
FFV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,109753
HEV,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,17694
ICEV-D,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,33834
ICEV-G,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1069112
PHEV20,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,12310
PHEV40,East North Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,6914
BEV100,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,4114
BEV300,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,4231
CNG,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,678
FCV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1466
FFV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,37125
HEV,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,5756
ICEV-D,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,9123
ICEV-G,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,331731
PHEV20,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,4961
PHEV40,East South Central,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,2869
BEV100,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,9806
BEV300,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,7942
CNG,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1507
FCV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,2757
FFV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,102633
HEV,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,17438
ICEV-D,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,36668
ICEV-G,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1043917
PHEV20,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,10437
PHEV40,Middle Atlantic,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,5638
BEV100,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,5947
BEV300,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,6059
CNG,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1110
FCV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,2100
FFV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,50092
HEV,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,7929
ICEV-D,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,13443
ICEV-G,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,433453
PHEV20,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,7117
PHEV40,Mountain,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,4123
BEV100,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,3599
BEV300,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,3441
CNG,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,553
FCV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1194
FFV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,37319
HEV,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,6260
ICEV-D,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,13454
ICEV-G,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,359177
PHEV20,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,4257
PHEV40,New England,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,2349
BEV100,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,10850
BEV300,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,9421
CNG,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,1672
FCV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,3271
FFV,Pacific,LOP,AEO2019,Light-Duty Vehicle Sales ,Light truck,2033,vehicle,100396
